parent_asin,title,categories,details,average_rating,rating_number,price,bought_together
B003Y5WXX0,Togemaru,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""11.81 x 3.94 x 7.87 inches; 0.01 Ounces"", ""Manufacturer"": ""Japan"", ""Date First Available"": ""February 2, 2011"", ""Label"": ""Japan"", ""Number of discs"": ""1""}",4.7,190,41.02,
B002JSTWM8,Khachaturian: Concerto For Piano and Orchestra - Oscar Levant,[],"{""Item Weight"": ""0.01 Ounces"", ""Date First Available"": ""July 31, 2009"", ""Manufacturer"": ""Columbia Special Products Records""}",4.0,1,,
B002GVHQTE,Selections from the Clash Live: Revolution Rock,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Date First Available"": ""July 9, 2009""}",4.0,1,14.29,
B00KNI2HK0,Front Line Presents Dub / Various,[],"{""Product Dimensions"": ""5.6 x 0.4 x 4.9 inches; 4 Ounces"", ""Manufacturer"": ""Spectrum"", ""Original Release Date"": ""2014"", ""Date First Available"": ""June 18, 2014"", ""Label"": ""Spectrum"", ""Number of discs"": ""2""}",4.7,97,23.0,
B0004EQVRI,Ozzfest 2004 Rare 16 Track Sampler,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Date First Available"": ""January 15, 2009""}",4.4,17,19.95,
B000026QXJ,Mahler: Symphonies Nos. 1-10 (Adagio) Jubilee 150th Anniversary Edition Complete Symphonies,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""6.69 x 5.59 x 5.04 inches; 3.26 Pounds"", ""Date First Available"": ""March 1, 2013"", ""Number of discs"": ""14""}",4.6,3,110.94,
B000KWIN5W,The Complete Blue Note recordings of Herbie Nichols,[],"{""Manufacturer"": ""Mosaic Records"", ""Run time"": ""200 minutes"", ""Date First Available"": ""November 21, 2006"", ""Label"": ""Mosaic Records"", ""Number of discs"": ""5""}",5.0,2,,
B005Q1PMNS,Art Gow & The Brown Palace Orchestra,[],"{""Manufacturer"": ""Century Records"", ""Date First Available"": ""September 27, 2011"", ""Label"": ""Century Records""}",4.5,2,69.98,
B002NH25K6,CD Love Songs For The King,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.88 Ounces"", ""Date First Available"": ""August 31, 2009"", ""Number of discs"": ""1""}",4.5,9,3.09,
B000853PDQ,Shaking the Pumpkin,[],"{""Product Dimensions"": ""5.5 x 4.9 x 0.4 inches; 4 Ounces"", ""Manufacturer"": ""Duke Street"", ""Date First Available"": ""March 22, 2005"", ""Label"": ""Duke Street"", ""Number of discs"": ""1""}",3.9,6,80.0,
B0104ZF5PA,Tea For the Tillerman(Mobile Fidelity Sound Lab LP) MFSL vinyl,[],"{""Date First Available"": ""July 5, 2016""}",4.8,2515,,
B07DMR2854,Heart Of The Congos (3CD/40th Anniversary Edition),[],"{""Item Weight"": ""3.53 Ounces"", ""Date First Available"": ""March 1, 2018"", ""Number of discs"": ""1""}",4.4,258,,
B00002513J,"Mauricio Kagel: Piano Trio / Ernst Widmer: The Last Flower, Op. 60",[],"{""Is Discontinued By Manufacturer"": ""No"", ""Item Weight"": ""3.21 Ounces"", ""Manufacturer"": ""Vanguard Classics"", ""Date First Available"": ""December 20, 2010"", ""Label"": ""Vanguard Classics"", ""Number of discs"": ""1""}",5.0,1,91.92,
B000FO99VC,Time Life Singers and Songwriters 1978-1979,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.6 x 5.1 x 0.5 inches; 0.8 Ounces"", ""Manufacturer"": ""Time-Life Music"", ""Date First Available"": ""May 11, 2006"", ""Label"": ""Time-Life Music"", ""Number of discs"": ""2""}",4.6,39,20.69,
B079236DVR,XV-Best Of,[],"{""Product Dimensions"": ""5.59 x 4.88 x 0.39 inches; 4.23 Ounces"", ""Item model number"": ""673253"", ""Date First Available"": ""February 4, 2018"", ""Number of discs"": ""1""}",4.8,404,14.48,
B0009V1CMK,Come Now is the Time to Worship,[],"{""Package Dimensions"": ""5.5 x 4.9 x 0.4 inches; 2.4 Ounces"", ""Manufacturer"": ""Vineyard Music"", ""Date First Available"": ""June 1, 2005"", ""Label"": ""Vineyard Music"", ""Number of discs"": ""1""}",5.0,4,14.94,
B00187X2NQ,Atlanta Homecoming,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Language"": ""English"", ""Product Dimensions"": ""0.57 x 5.88 x 7.32 inches; 4 Ounces"", ""Manufacturer"": ""Spring House"", ""Date First Available"": ""July 1, 2008"", ""Label"": ""Spring House"", ""Number of discs"": ""1""}",4.5,28,20.74,
B00CTLHL9G,Francoeur: Musiques Des Tables Royales,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Manufacturer"": ""Fnac / Centre De Musique Baroque"", ""Run time"": ""1 hour and 3 minutes"", ""Date First Available"": ""May 16, 2013"", ""Label"": ""Fnac / Centre De Musique Baroque"", ""Number of discs"": ""1""}",5.0,1,,
B000057KR4,Biker Like An Icon,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Manufacturer"": ""Parlophone"", ""Date First Available"": ""May 23, 2012"", ""Label"": ""Parlophone"", ""Number of discs"": ""1""}",4.7,5,99.99,
B014I36CHE,Undine By A. Lortzing (2011-09-08),[],"{""Date First Available"": ""August 2, 2017""}",4.0,1,,
B000XVVII4,Interment For Two,[],"{""Date First Available"": ""October 26, 2007"", ""Number of discs"": ""1""}",5.0,1,,
B000P0SHL4,Bach: 6 Brandenburg Concertos,[],"{""Package Dimensions"": ""5.6 x 4.8 x 0.9 inches; 4.8 Ounces"", ""Date First Available"": ""March 30, 2007"", ""Number of discs"": ""2""}",5.0,1,64.98,
B00103FD1M,About What You'd Expect,[],"{""Manufacturer"": ""Downright Records"", ""Date First Available"": ""November 27, 2007"", ""Label"": ""Downright Records"", ""Number of discs"": ""1""}",4.0,1,8.26,
B00AOTEXQE,CLEARING WHO IS IN MY TEMPLE RARE 1970 PRIVATE FEM XIAN FOLK PSYCH LP,[],{},1.0,1,,
B0046M1520,Respighi: Roman Trilogy - Fontane di Roma / Pini di Roma / Feste Romane,[],"{""Product Dimensions"": ""4.99 x 5.56 x 0.32 inches; 3.52 Ounces"", ""Manufacturer"": ""bis"", ""Date First Available"": ""October 9, 2010"", ""Label"": ""bis""}",3.7,10,,
B01KAPHDCM,Orbison 1955-1965 by Roy Orbison (2013-08-02),[],"{""Date First Available"": ""August 9, 2017""}",4.9,22,,
B00004UVFV,La Compagnie Des Cadets,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.59 x 4.96 x 0.39 inches; 3.52 Ounces"", ""Manufacturer"": ""DOM"", ""Date First Available"": ""August 11, 2013"", ""Label"": ""DOM"", ""Number of discs"": ""1""}",5.0,1,17.97,
B0063LRU80,Villa-Lobos ~ Cirandas Et Cirandinhas,[],"{""Date First Available"": ""September 12, 2012""}",5.0,1,,
B071WC6ZNJ,Tributo A Los Babys / Various,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""5.59 x 0.39 x 4.92 inches; 1.76 Ounces"", ""Manufacturer"": ""Sony Import"", ""Item model number"": ""88985447802"", ""Original Release Date"": ""2020"", ""Date First Available"": ""June 18, 2017"", ""Label"": ""Sony Import"", ""Number of discs"": ""2""}",4.7,153,14.99,
B00FW6DYPK,Buck Rogers in the 25th Century - Season One,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 6.35 Ounces"", ""Manufacturer"": ""Intrada Records"", ""Date First Available"": ""October 14, 2013"", ""Label"": ""Intrada Records"", ""Number of discs"": ""3""}",4.4,22,238.5,
B00G2J170A,"All Things Must Pass by Harrison, George Original recording remastered, Extra tracks edition (2001) Audio CD",[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Manufacturer"": ""George"", ""Date First Available"": ""March 29, 2014"", ""Label"": ""George""}",4.8,888,29.95,
B003MXYIK0,Blue Velvet; Is There A Place - Where I Can Go,[],"{""Date First Available"": ""October 1, 2012""}",5.0,1,185.0,
B083L8RLKJ,Yessongs (Remastered),[],"{""Package Dimensions"": ""5.6 x 4.9 x 0.4 inches; 3.99 Ounces"", ""Manufacturer"": ""Import"", ""Date First Available"": ""January 8, 2020"", ""Label"": ""Import"", ""Number of discs"": ""2""}",4.6,1191,19.44,
B00X4U4D2Y,Deep in the Shadows,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Date First Available"": ""May 4, 2015""}",4.0,2,10.91,
B01K8LKX3E,Ayajala Live '78 by Billy Cobham and The Magic Band,[],"{""Date First Available"": ""August 13, 2016""}",4.5,6,,
B018X0VINQ,Servitude by Imports,[],"{""Date First Available"": ""May 23, 2020""}",4.3,5,,
B00CH5KUE2,And A Little Child Shall Lead Them... Vol 1,[],"{""Package Dimensions"": ""13.2 x 12.5 x 1 inches; 1.45 Pounds"", ""Date First Available"": ""May 6, 2016""}",5.0,1,,
B000EPWIIS,Messiaen - Catalogue d'Oiseaux La Fauvette des Jardins (complete) - Peter Hill (3 CD Set),[],"{""Manufacturer"": ""Regis Records"", ""Run time"": ""210 minutes"", ""Date First Available"": ""February 23, 2006"", ""Label"": ""Regis Records"", ""Number of discs"": ""3""}",5.0,1,,
B00410QQJO,Showtime,[],"{""Package Dimensions"": ""12.5 x 12.5 x 0.3 inches; 0.01 Ounces"", ""Manufacturer"": ""Smash"", ""Date First Available"": ""July 28, 2010"", ""Label"": ""Smash""}",4.4,8,185.0,
B007K8JC0O,Deep Cuts Volume 1 (1973-1976),[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Manufacturer"": ""UNIVERSAL"", ""Date First Available"": ""March 14, 2012"", ""Label"": ""UNIVERSAL""}",4.4,6,,
B0001VWP92,There's Only Now,[],"{""Date First Available"": ""August 30, 2012"", ""Number of discs"": ""1""}",4.0,12,,
B004RI2X5Q,Pretty Kitty: The Piano Magic of George Fischoff,[],"{""Package Dimensions"": ""12.6 x 12.4 x 0.3 inches; 9.6 Ounces"", ""Date First Available"": ""March 10, 2011""}",4.6,3,203.0,
B001KNZ4ZC,Run for Your Life & Bonus Tracks,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""5.51 x 4.72 x 0.24 inches; 2.88 Ounces"", ""Manufacturer"": ""Tone Arm"", ""Date First Available"": ""August 13, 2012"", ""Label"": ""Tone Arm"", ""Country of Origin"": ""USA"", ""Number of discs"": ""1""}",4.6,82,19.99,
B01K8NUYSG,At the Center by Meat Beat Manifesto (2005-05-23),[],"{""Date First Available"": ""August 14, 2017""}",4.4,17,32.98,
B000RAD4SI,Vivaldi: Concerti da Camera / Il Giardino Armonico,[],"{""Manufacturer"": ""Nuova Era"", ""Date First Available"": ""August 6, 2012"", ""Label"": ""Nuova Era"", ""Number of discs"": ""1""}",4.0,1,,
B00749RQCA,Count Basie On My Way & Shoutin Again (Vinyl Record),[],"{""Date First Available"": ""February 1, 2012""}",4.8,25,,
B019GM7JC4,The Best Of Nickelback Volume 1 by Roadrunner Records (2013-01-01),[],"{""Date First Available"": ""December 20, 2015""}",4.8,3427,27.47,
B019GLGV9W,Wee Tam & Big Huge by Fledg'ling UK (2010-04-13),[],"{""Date First Available"": ""January 9, 2018""}",5.0,1,,
B004RCMHDK,"Carl Philipp Emanuel Bach: Sonatina II D-dur, Wq 109 - Concerto per l'organo G-dur, Wq 34 - Concerto doppio Es-dur",[],"{""Product Dimensions"": ""5.5 x 5.5 x 0.25 inches; 2.5 Ounces"", ""Manufacturer"": ""Novalis"", ""Run time"": ""55 minutes"", ""Date First Available"": ""March 10, 2011"", ""Label"": ""Novalis""}",5.0,3,,
B01M9GMN6I,Slow Motion by MAN (2008-05-27),[],{},4.6,16,,
B000FAJ9WU,Vivaldi's Revenge: The New Four Seasons for Flute & Macintosh llfx workstation (Omega),[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Manufacturer"": ""Omega / Vanguard"", ""Run time"": ""43 minutes"", ""Date First Available"": ""April 5, 2006"", ""Label"": ""Omega / Vanguard"", ""Number of discs"": ""1""}",4.0,1,12.99,
B01KBIIKVG,Wonderful Town by New Broadway Cast Recording (2004-03-09),[],"{""Date First Available"": ""August 1, 2017""}",4.5,11,37.25,
B01MY2EXYY,Waiting for Stars,[],"{""Manufacturer"": ""Independent"", ""Date First Available"": ""December 27, 2016"", ""Label"": ""Independent""}",4.6,25,13.99,
B00LK40ZC8,The Fabulous Fifties: Those Wonderful Years (3 CD Set),[],"{""Package Dimensions"": ""5.8 x 5 x 1.2 inches; 8 Ounces"", ""Date First Available"": ""September 10, 2014""}",4.0,31,15.97,
B00CSI8CTS,"Jpop CD, Ikimonogakari ~Member's Best Selection~ (2CD)[002kr]",[],"{""Date First Available"": ""June 25, 2013""}",5.0,2,,
B000VLZAQW,Elgar Symphony No.2 Sir Malcolm,[],"{""Manufacturer"": ""BBC Music"", ""Run time"": ""54 minutes"", ""Date First Available"": ""August 31, 2007"", ""Label"": ""BBC Music""}",5.0,1,,
B0000260HT,"Paderewsky: Piano Concerto in A Minor, Op. 17 / Melcer: Piano Concerto No. 1 in E Minor",[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.88 Ounces"", ""Manufacturer"": ""Olympia"", ""Date First Available"": ""November 18, 2014"", ""Label"": ""Olympia"", ""Number of discs"": ""1""}",4.8,2,99.0,
B0009G0R94,Rollin' Home 4211,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Manufacturer"": ""Creative Sounds Ltd."", ""Date First Available"": ""April 18, 2005"", ""Label"": ""Creative Sounds Ltd."", ""Number of discs"": ""1""}",3.8,13,3.93,
B00YO0VWMC,The Horror at Red Hook: Dark Adventure Radio Theatre,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Manufacturer"": ""HPLHS Broadcasting Group"", ""Run time"": ""1 hour and 6 minutes"", ""Date First Available"": ""June 8, 2015"", ""Label"": ""HPLHS Broadcasting Group"", ""Number of discs"": ""1""}",4.1,14,22.49,
B0778CQP84,Oceanarium,[],"{""Manufacturer"": ""Emkog Records"", ""Date First Available"": ""November 8, 2017"", ""Label"": ""Emkog Records"", ""Country of Origin"": ""USA"", ""Number of discs"": ""1""}",4.2,11,17.99,
B005MY753Y,The Big Country Original Soundtrack,[],"{""Language"": ""English"", ""Product Dimensions"": ""5.57 x 0.39 x 5.02 inches; 3.2 Ounces"", ""Manufacturer"": ""Hallmark"", ""Original Release Date"": ""2012"", ""Date First Available"": ""September 15, 2011"", ""Label"": ""Hallmark"", ""Country of Origin"": ""USA"", ""Number of discs"": ""1""}",4.4,111,11.1,
B00J7PZVSA,Sportin' Wood: The Flashcubes Play The Songs Of Roy Wood,[],"{""Date First Available"": ""March 24, 2014""}",5.0,5,,
B00SU50K16,FATS DOMINO 45 RPM New Orleans Ain't the Same / Sweet Potootie,[],"{""Date First Available"": ""October 27, 2017""}",5.0,1,,
B000P71SRM,Queen of This Realm,[],"{""Date First Available"": ""August 9, 2006""}",4.3,595,,
B01E6B1FC0,Surf Party - The First Wave,[],"{""Product Dimensions"": ""5.28 x 5.2 x 1.22 inches; 10.02 Ounces"", ""Manufacturer"": ""DOCUMENTS"", ""Date First Available"": ""June 24, 2016"", ""Label"": ""DOCUMENTS"", ""Number of discs"": ""10""}",4.5,82,18.51,
B000M7RB12,The Needfire - A Celtic Celebration,[],"{""Package Dimensions"": ""5.8 x 5.8 x 0.4 inches; 3.2 Ounces"", ""Manufacturer"": ""EMI"", ""Date First Available"": ""December 26, 2006"", ""Label"": ""EMI"", ""Number of discs"": ""1""}",5.0,5,29.93,
B09Z9HZN3P,"Aaron Bazzell - 'Aesthetic' (CD, 2022)",[],"{""Date First Available"": ""May 18, 2022""}",5.0,1,8.0,
B0018K6LWC,Unfinished Business,[],"{""Manufacturer"": ""Suncity Records Australia"", ""Date First Available"": ""April 28, 2008"", ""Label"": ""Suncity Records Australia""}",4.5,5,,
B000S66RQ2,Origin Story,[],"{""Date First Available"": ""June 19, 2007""}",5.0,8,,
B000EXPXX2,"Commune with your Angels for Guidance, Love & Healing Guided Meditation",[],"{""Item Weight"": ""0.01 Ounces"", ""Manufacturer"": ""World Sangha Publishing"", ""Run time"": ""40 minutes"", ""Date First Available"": ""March 9, 2006"", ""Label"": ""World Sangha Publishing"", ""Number of discs"": ""1""}",5.0,4,,
B01G47HU5U,Lost Reels 3 by Bride (2013-05-03),[],"{""Date First Available"": ""May 28, 2016""}",4.5,2,,
B0025F0B70,Grateful Dead So Many Roads 1965-1995 Sampler CD 10 Tracks,[],"{""Manufacturer"": ""Arista"", ""Date First Available"": ""April 4, 2009"", ""Label"": ""Arista"", ""Number of discs"": ""1""}",3.0,2,,
B000027K44,Franck: Le Chasseur maudit / Variations symphoniques / Symphony in D minor,[],"{""Item Weight"": ""3.21 Ounces"", ""Date First Available"": ""February 2, 2014"", ""Number of discs"": ""1""}",3.0,1,2.99,
B001TK8TNU,The Rock 'N' Roll Era: Rock Classics: The Originals,[],"{""Package Dimensions"": ""5.6 x 4.9 x 0.4 inches; 3.2 Ounces"", ""Manufacturer"": ""Time Life Music / Warner Special Products"", ""Date First Available"": ""February 20, 2009"", ""Label"": ""Time Life Music / Warner Special Products"", ""Number of discs"": ""1""}",4.8,3,21.18,
B0048J22KU,Clasico Vol.1 (1970-1974),[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Date First Available"": ""October 23, 2010""}",4.8,28,,
B07X2JD583,here to there,[],"{""Manufacturer"": ""Big Pink Music"", ""Date First Available"": ""October 8, 2019"", ""Label"": ""Big Pink Music"", ""Number of discs"": ""1""}",5.0,5,,
B001O8WCT4,October - After The Fall (Digipak),[],"{""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""5.59 x 4.72 x 0.39 inches; 2.88 Ounces"", ""Date First Available"": ""January 4, 2014"", ""Number of discs"": ""1""}",4.0,1,14.99,
B0080MDLLA,Songs From the River Lounge Vol.2,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.88 Ounces"", ""Date First Available"": ""May 5, 2012""}",5.0,1,9.99,
B0072CPB6W,A Star Is Born LP (Vinyl Album) US Columbia,[],"{""Package Dimensions"": ""12.52 x 12.2 x 0.39 inches; 1.15 Pounds"", ""Date First Available"": ""September 11, 2012""}",4.4,45,,
B0006OMUVM,Summer Classics Rock 'n Roll,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""5.5 x 4.8 x 0.4 inches; 3.2 Ounces"", ""Manufacturer"": ""Metacom"", ""Date First Available"": ""November 22, 2004"", ""Label"": ""Metacom"", ""Number of discs"": ""1""}",2.0,1,17.99,
B0000073GX,The Royal Philharmonic Orchestra plays Beatles Classic,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Date First Available"": ""June 19, 2008"", ""Number of discs"": ""1""}",3.4,21,16.52,
B001AOG3TM,Ives: Piano Sonata No. 1 William Masselos,[],"{""Package Dimensions"": ""12.8 x 12.7 x 0.2 inches; 8 Ounces"", ""Manufacturer"": ""RCA"", ""Date First Available"": ""June 3, 2008"", ""Label"": ""RCA""}",5.0,3,19.55,
B0041BLN3C,Coast to Coast,[],"{""Package Dimensions"": ""12.1 x 12.1 x 0.2 inches; 7.2 Ounces"", ""Manufacturer"": ""Crescendo"", ""Date First Available"": ""August 29, 2010"", ""Label"": ""Crescendo""}",4.5,2,216.0,
B081WQT4D2,Some Standing Alone,[],"{""Product Dimensions"": ""5.59 x 4.92 x 0.24 inches; 3.67 Ounces"", ""Manufacturer"": ""SHOCKWAVES"", ""Date First Available"": ""January 31, 2020"", ""Label"": ""SHOCKWAVES"", ""Number of discs"": ""2""}",4.2,21,24.65,
B0010EGDBK,Funk This with 2 Exclusive Bonus Tracks (Digi-pack),[],"{""Package Dimensions"": ""5.5 x 4.8 x 0.3 inches; 5.6 Ounces"", ""Date First Available"": ""November 30, 2007""}",4.3,202,4.92,
B001RX8Q0K,Halo Aus 2-Track,[],"{""Package Dimensions"": ""5.59 x 4.88 x 0.31 inches; 2.43 Ounces"", ""Date First Available"": ""March 3, 2009"", ""Number of discs"": ""1""}",4.1,5,,
B000243FWY,Cartoon Classics and Wacky Sounds by Hanna Barbera,[],"{""Is Discontinued By Manufacturer"": ""Yes"", ""Package Dimensions"": ""4.9 x 3.8 x 0.9 inches; 4.8 Ounces"", ""Manufacturer"": ""Rhino/ Cartoon Network"", ""Date First Available"": ""April 25, 2004"", ""Label"": ""Rhino/ Cartoon Network"", ""Number of discs"": ""3""}",4.4,13,4.4,
B000HZQZPW,Destination,[],"{""Manufacturer"": ""Pyramid Records"", ""Date First Available"": ""August 22, 2006"", ""Label"": ""Pyramid Records"", ""Number of discs"": ""1""}",2.0,1,,
B07PW5SMR8,Peter Murphy - Live In London,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.51 x 4.88 x 0.31 inches; 1.41 Ounces"", ""Manufacturer"": ""Live Here Now"", ""Date First Available"": ""November 12, 2019"", ""Label"": ""Live Here Now"", ""Number of discs"": ""2""}",4.7,67,,
B000RC9692,The Old Style Mandolin Vol . Two / Monroesque,[],"{""Date First Available"": ""May 28, 2007""}",5.0,1,29.95,
B06WVBK8DD,BTS YOU NEVER WALK ALONE BANGTAN BOYS KPOP WINGS [Left + RIGHT Ver. SET] Album 2CD + 2 Photobooks + 2 Photocards,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""8.5 x 6.18 x 1.1 inches; 1.45 Pounds"", ""Item model number"": ""Jacess"", ""Date First Available"": ""October 7, 2016""}",4.8,216,47.82,
B00005646H,Happy Radio Days,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Date First Available"": ""July 27, 2006"", ""Number of discs"": ""1""}",5.0,3,46.36,
B000067DT4,Beautiful,[],"{""Item Weight"": ""3.21 Ounces"", ""Manufacturer"": ""Supertone"", ""Date First Available"": ""February 11, 2007"", ""Label"": ""Supertone"", ""Number of discs"": ""1""}",5.0,2,36.18,
B000025MZZ,Twelve Inch Mixes,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.88 Ounces"", ""Date First Available"": ""December 13, 2006"", ""Number of discs"": ""1""}",4.6,4,58.0,
